job_title,company,country,city,salary_min,salary_max,currency,remote_type,experience_level,required_skills,posted_date,source,job_description,salary_avg,description_length,salary_missing,skills_missing,company_missing,posted_date_missing,description_truncated,city_is_invalid,remote_type_clean,experience_level_clean,text_for_analysis,salary_band,seniority_score,job_category,is_remote,is_hybrid,is_onsite,has_original_skills,original_skills_list,inferred_skills_existing_data,skills_source,similarity_text,inferred_skills_knn,knn_similarity,llm_skills
Senior Full Stack Engineer - Node.js / React - Fully Remote,Searchability,United Kingdom,Leeds,89000.0,114000.0,USD,Remote,Senior,,2026-02-05,Adzuna,"SENIOR FULL STACK ENGINEER Key Bullet Points £70,000 - £90,000 salary, depending on experience Remote-first About the Client Due to continued growth, we are supporting an award-winning technology trailblazer that is reshaping how people access professional services. This organisation combines innovative engineering with a strong social mission, delivering scalable technology that makes a real difference to people's lives. The Benefits Remote-first working with flexible hours Opportunity to work…",101500.0,500,False,True,False,False,True,False,Remote,Senior,"Senior Full Stack Engineer - Node.js / React - Fully Remote SENIOR FULL STACK ENGINEER Key Bullet Points £70,000 - £90,000 salary, depending on experience Remote-first About the Client Due to continued growth, we are supporting an award-winning technology trailblazer that is reshaping how people access professional services. This organisation combines innovative engineering with a strong social mission, delivering scalable technology that makes a real difference to people's lives. The Benefits Remote-first working with flexible hours Opportunity to work…",High,3,Other,True,False,False,False,[],"['python', 'azure', 'nlp', 'openai', 'rag']",inferred_from_category,"Senior Full Stack Engineer - Node.js / React - Fully Remote SENIOR FULL STACK ENGINEER Key Bullet Points £70,000 - £90,000 salary, depending on experience Remote-first About the Client Due to continued growth, we are supporting an award-winning technology trailblazer that is reshaping how people access professional services. This organisation combines innovative engineering with a strong social mission, delivering scalable technology that makes a real difference to people's lives. The Benefits Remote-first working with flexible hours Opportunity to work…","['python', 'nlp', 'gcp']",0.20031751389926744,"['python', 'gcp']"
Lead Software Engineer (MongoDB / Node.js / JavaScript),Adria Solutions,United Kingdom,Manchester,95000.0,95000.0,USD,Unspecified,Lead,,2026-02-16,Adzuna,"Lead Software Engineer - MongoDB / Node.js / JavaScript As a Lead Engineer, youll play a pivotal role in shaping the technical direction of the product. Youll guide a talented squad of engineers, drive architectural decisions, and deliver scalable backend systems that directly impact thousands of users. This is a hands-on leadership role where youll balance technical excellence with mentorship, collaboration, and strategic thinking. What Youll Be DoingTechnical Leadership Set the technical dire…",95000.0,500,False,True,False,False,True,False,Unspecified,Lead,"Lead Software Engineer (MongoDB / Node.js / JavaScript) Lead Software Engineer - MongoDB / Node.js / JavaScript As a Lead Engineer, youll play a pivotal role in shaping the technical direction of the product. Youll guide a talented squad of engineers, drive architectural decisions, and deliver scalable backend systems that directly impact thousands of users. This is a hands-on leadership role where youll balance technical excellence with mentorship, collaboration, and strategic thinking. What Youll Be DoingTechnical Leadership Set the technical dire…",Medium,4,Software Engineer,False,False,False,False,[],"['python', 'aws', 'azure', 'computer vision', 'kubernetes']",inferred_from_category,"Lead Software Engineer (MongoDB / Node.js / JavaScript) Lead Software Engineer - MongoDB / Node.js / JavaScript As a Lead Engineer, youll play a pivotal role in shaping the technical direction of the product. Youll guide a talented squad of engineers, drive architectural decisions, and deliver scalable backend systems that directly impact thousands of users. This is a hands-on leadership role where youll balance technical excellence with mentorship, collaboration, and strategic thinking. What Youll Be DoingTechnical Leadership Set the technical dire…","['nlp', 'aws', 'gcp', 'r']",0.19590673010740467,['r']
Software Engineer - Wexler,Pear VC,United Kingdom,London,89000.0,127000.0,USD,Unspecified,Mid-level,,2026-01-09,Adzuna,"About Wexler Wexler is building the best AI system for litigation on the planet. We work with some of the world’s largest law firms, helping them to solve their most complex cases, find the winning strategy in each matter, and create clarity from the chaos of documents and facts in each case. We are a rapidly growing, legal AI company based in London. Clifford Chance, HSFKramer, Goodwin, Addleshaw Goddard and more rely on us to help find the critical facts that can determine their chances of wi…",108000.0,500,False,True,False,False,True,False,Unspecified,Mid-level,"Software Engineer - Wexler About Wexler Wexler is building the best AI system for litigation on the planet. We work with some of the world’s largest law firms, helping them to solve their most complex cases, find the winning strategy in each matter, and create clarity from the chaos of documents and facts in each case. We are a rapidly growing, legal AI company based in London. Clifford Chance, HSFKramer, Goodwin, Addleshaw Goddard and more rely on us to help find the critical facts that can determine their chances of wi…",High,2,Software Engineer,False,False,False,False,[],"['python', 'aws', 'azure', 'computer vision', 'kubernetes']",inferred_from_category,"Software Engineer - Wexler About Wexler Wexler is building the best AI system for litigation on the planet. We work with some of the world’s largest law firms, helping them to solve their most complex cases, find the winning strategy in each matter, and create clarity from the chaos of documents and facts in each case. We are a rapidly growing, legal AI company based in London. Clifford Chance, HSFKramer, Goodwin, Addleshaw Goddard and more rely on us to help find the critical facts that can determine their chances of wi…","['python', 'nlp', 'r', 'rag']",0.1477651994741398,"['python', 'nlp']"
Principal Data Scientist I - Agentic Systems,RELX,United Kingdom,Farringdon,64000.0,64000.0,USD,Unspecified,Lead,,2025-12-04,Adzuna,"Principal Data Scientist I - Agentic Systems Ready to pioneer agentic AI systems that will transform how the world discovers and protects intellectual property? Do you thrive in creating a collaborative and customer-focused work environment? About Our Team: LexisNexis Intellectual Property, which serves customers in more than 150 countries with 11,300 employees worldwide, is part of RELX, a global provider of information-based analytics and decision tools for professional and business customers…",64000.0,500,False,True,False,False,True,False,Unspecified,Lead,"Principal Data Scientist I - Agentic Systems Principal Data Scientist I - Agentic Systems Ready to pioneer agentic AI systems that will transform how the world discovers and protects intellectual property? Do you thrive in creating a collaborative and customer-focused work environment? About Our Team: LexisNexis Intellectual Property, which serves customers in more than 150 countries with 11,300 employees worldwide, is part of RELX, a global provider of information-based analytics and decision tools for professional and business customers…",Low,4,Data Scientist,False,False,False,False,[],"['r', 'python', 'nlp', 'sql', 'aws']",inferred_from_category,"Principal Data Scientist I - Agentic Systems Principal Data Scientist I - Agentic Systems Ready to pioneer agentic AI systems that will transform how the world discovers and protects intellectual property? Do you thrive in creating a collaborative and customer-focused work environment? About Our Team: LexisNexis Intellectual Property, which serves customers in more than 150 countries with 11,300 employees worldwide, is part of RELX, a global provider of information-based analytics and decision tools for professional and business customers…","['python', 'rag', 'r', 'sql', 'pytorch']",0.1712837943322082,"['python', 'r', 'sql', 'pytorch', 'tensorflow', 'langchain']"
Senior AI/ML Engineer (Remote),vidIQ,United Kingdom,,127000.0,229000.0,USD,Remote,Senior,,2026-02-06,Adzuna,"About vidIQ vidIQ builds software to help YouTube creators achieve their goals. Our mission is to advance the creator's journey with actionable data-driven insights and AI-powered tools. We are dedicated to our values of being creator-obsessed, lean and fast, and scientific. Having already supported millions of creators, we invite stunning new co-workers to join us in reaching millions more. Imagine a product that reached over a million users without a traditional sales team. This product stand…",178000.0,500,False,True,False,False,True,True,Remote,Senior,"Senior AI/ML Engineer (Remote) About vidIQ vidIQ builds software to help YouTube creators achieve their goals. Our mission is to advance the creator's journey with actionable data-driven insights and AI-powered tools. We are dedicated to our values of being creator-obsessed, lean and fast, and scientific. Having already supported millions of creators, we invite stunning new co-workers to join us in reaching millions more. Imagine a product that reached over a million users without a traditional sales team. This product stand…",Very High,3,Other,True,False,False,False,[],"['python', 'azure', 'nlp', 'openai', 'rag']",inferred_from_category,"Senior AI/ML Engineer (Remote) About vidIQ vidIQ builds software to help YouTube creators achieve their goals. Our mission is to advance the creator's journey with actionable data-driven insights and AI-powered tools. We are dedicated to our values of being creator-obsessed, lean and fast, and scientific. Having already supported millions of creators, we invite stunning new co-workers to join us in reaching millions more. Imagine a product that reached over a million users without a traditional sales team. This product stand…",['computer vision'],0.1340280087249488,['computer vision']
Artificial Intelligence Engineer,Zeus® | AI-Powered Logistics,United Kingdom,London,71000.0,71000.0,USD,Unspecified,Mid-level,,2026-02-05,Adzuna,"About Zeus Zeus is a leading logistics technology company focused on digitising, automating, and optimising supply chains through AI-powered solutions. Our integrated platforms Zeus Command, Zeus Command AI, and Zeus Connect streamline freight operations, enhance efficiency, reduce costs, and provide real-time visibility. Founded to modernise the transport and logistics sector, Zeus has grown into one of Europe’s fastest-growing logistics tech companies, working with major enterprises across mu…",71000.0,500,False,True,False,False,True,False,Unspecified,Mid-level,"Artificial Intelligence Engineer About Zeus Zeus is a leading logistics technology company focused on digitising, automating, and optimising supply chains through AI-powered solutions. Our integrated platforms Zeus Command, Zeus Command AI, and Zeus Connect streamline freight operations, enhance efficiency, reduce costs, and provide real-time visibility. Founded to modernise the transport and logistics sector, Zeus has grown into one of Europe’s fastest-growing logistics tech companies, working with major enterprises across mu…",Low,2,Other,False,False,False,False,[],"['python', 'azure', 'nlp', 'openai', 'rag']",inferred_from_category,"Artificial Intelligence Engineer About Zeus Zeus is a leading logistics technology company focused on digitising, automating, and optimising supply chains through AI-powered solutions. Our integrated platforms Zeus Command, Zeus Command AI, and Zeus Connect streamline freight operations, enhance efficiency, reduce costs, and provide real-time visibility. Founded to modernise the transport and logistics sector, Zeus has grown into one of Europe’s fastest-growing logistics tech companies, working with major enterprises across mu…","['computer vision', 'nlp', 'rag']",0.15976072655223061,"['computer vision', 'nlp', 'rag']"
Data Science & AI Graduate Scheme (Leeds),Lloyds Bank,United Kingdom,,61000.0,61000.0,USD,Unspecified,Mid-level,,2025-09-30,Adzuna,"End Date Sunday 22 February 2026 Salary Range £45,000 Before you start your application, please note alternative formats are available on request. Please contact us by emailing lloydsbankinggrouptalent@peoplescout.co.uk or calling on 0345 330 4576. If emailing, please tell us how you would like us to respond - we can email back or call you to discuss any requirements or concerns you might have. We will get back to you as soon as we can but during busy times, it might take up to 5 working days (…",61000.0,500,False,True,False,False,True,True,Unspecified,Mid-level,"Data Science & AI Graduate Scheme (Leeds) End Date Sunday 22 February 2026 Salary Range £45,000 Before you start your application, please note alternative formats are available on request. Please contact us by emailing lloydsbankinggrouptalent@peoplescout.co.uk or calling on 0345 330 4576. If emailing, please tell us how you would like us to respond - we can email back or call you to discuss any requirements or concerns you might have. We will get back to you as soon as we can but during busy times, it might take up to 5 working days (…",Low,2,Other,False,False,False,False,[],"['python', 'azure', 'nlp', 'openai', 'rag']",inferred_from_category,"Data Science & AI Graduate Scheme (Leeds) End Date Sunday 22 February 2026 Salary Range £45,000 Before you start your application, please note alternative formats are available on request. Please contact us by emailing lloydsbankinggrouptalent@peoplescout.co.uk or calling on 0345 330 4576. If emailing, please tell us how you would like us to respond - we can email back or call you to discuss any requirements or concerns you might have. We will get back to you as soon as we can but during busy times, it might take up to 5 working days (…","['python', 'aws', 'gcp', 'computer vision', 'pytorch']",0.1511802543742249,"['python', 'aws', 'gcp', 'tensorflow', 'scikit-learn']"
Data Science & AI Graduate Scheme (Halifax),Lloyds Bank,United Kingdom,,62000.0,62000.0,USD,Unspecified,Mid-level,,2025-09-30,Adzuna,"End Date Sunday 22 February 2026 Salary Range £45,000 Before you start your application, please note alternative formats are available on request. Please contact us by emailing lloydsbankinggrouptalent@peoplescout.co.uk or calling on 0345 330 4576. If emailing, please tell us how you would like us to respond - we can email back or call you to discuss any requirements or concerns you might have. We will get back to you as soon as we can but during busy times, it might take up to 5 working days (…",62000.0,500,False,True,False,False,True,True,Unspecified,Mid-level,"Data Science & AI Graduate Scheme (Halifax) End Date Sunday 22 February 2026 Salary Range £45,000 Before you start your application, please note alternative formats are available on request. Please contact us by emailing lloydsbankinggrouptalent@peoplescout.co.uk or calling on 0345 330 4576. If emailing, please tell us how you would like us to respond - we can email back or call you to discuss any requirements or concerns you might have. We will get back to you as soon as we can but during busy times, it might take up to 5 working days (…",Low,2,Other,False,False,False,False,[],"['python', 'azure', 'nlp', 'openai', 'rag']",inferred_from_category,"Data Science & AI Graduate Scheme (Halifax) End Date Sunday 22 February 2026 Salary Range £45,000 Before you start your application, please note alternative formats are available on request. Please contact us by emailing lloydsbankinggrouptalent@peoplescout.co.uk or calling on 0345 330 4576. If emailing, please tell us how you would like us to respond - we can email back or call you to discuss any requirements or concerns you might have. We will get back to you as soon as we can but during busy times, it might take up to 5 working days (…","['python', 'aws', 'gcp', 'computer vision', 'pytorch']",0.1511802543742249,"['python', 'aws', 'gcp', 'pytorch', 'tensorflow', 'scikit-learn']"
Technical Lead - TypeScript / Node.js,Adria Solutions Ltd,United Kingdom,Farringdon,76000.0,102000.0,USD,Unspecified,Lead,,2026-02-17,Adzuna,"Technical Lead - TypeScript / Node.js As a Technical Lead, you’ll work directly with the founder to shape the technical vision and execution of a high-growth startup backed by a larger, established group. You’ll lead a talented engineering squad, drive architectural decisions, and deliver scalable backend systems that support thousands of users-all while influencing the strategic direction of the product. This is a hands-on leadership role where you’ll combine deep technical expertise with ment…",89000.0,500,False,True,False,False,True,False,Unspecified,Lead,"Technical Lead - TypeScript / Node.js Technical Lead - TypeScript / Node.js As a Technical Lead, you’ll work directly with the founder to shape the technical vision and execution of a high-growth startup backed by a larger, established group. You’ll lead a talented engineering squad, drive architectural decisions, and deliver scalable backend systems that support thousands of users-all while influencing the strategic direction of the product. This is a hands-on leadership role where you’ll combine deep technical expertise with ment…",Medium,4,Other,False,False,False,False,[],"['python', 'azure', 'nlp', 'openai', 'rag']",inferred_from_category,"Technical Lead - TypeScript / Node.js Technical Lead - TypeScript / Node.js As a Technical Lead, you’ll work directly with the founder to shape the technical vision and execution of a high-growth startup backed by a larger, established group. You’ll lead a talented engineering squad, drive architectural decisions, and deliver scalable backend systems that support thousands of users-all while influencing the strategic direction of the product. This is a hands-on leadership role where you’ll combine deep technical expertise with ment…","['nlp', 'aws', 'fine-tuning']",0.271242023044062,[]
Technical Lead - TypeScript / Node.js,Adria Solutions,United Kingdom,Manchester,102000.0,102000.0,USD,Unspecified,Lead,,2026-02-17,Adzuna,"Technical Lead - TypeScript / Node.js As a Technical Lead, youll work directly with the founder to shape the technical vision and execution of a high-growth startup backed by a larger, established group. Youll lead a talented engineering squad, drive architectural decisions, and deliver scalable backend systems that support thousands of users-all while influencing the strategic direction of the product. This is a hands-on leadership role where youll combine deep technical expertise with mentors…",102000.0,500,False,True,False,False,True,False,Unspecified,Lead,"Technical Lead - TypeScript / Node.js Technical Lead - TypeScript / Node.js As a Technical Lead, youll work directly with the founder to shape the technical vision and execution of a high-growth startup backed by a larger, established group. Youll lead a talented engineering squad, drive architectural decisions, and deliver scalable backend systems that support thousands of users-all while influencing the strategic direction of the product. This is a hands-on leadership role where youll combine deep technical expertise with mentors…",High,4,Other,False,False,False,False,[],"['python', 'azure', 'nlp', 'openai', 'rag']",inferred_from_category,"Technical Lead - TypeScript / Node.js Technical Lead - TypeScript / Node.js As a Technical Lead, youll work directly with the founder to shape the technical vision and execution of a high-growth startup backed by a larger, established group. Youll lead a talented engineering squad, drive architectural decisions, and deliver scalable backend systems that support thousands of users-all while influencing the strategic direction of the product. This is a hands-on leadership role where youll combine deep technical expertise with mentors…","['nlp', 'aws', 'fine-tuning']",0.24539882404920588,['nlp']
GenAI Technical Lead,Anaplan,United Kingdom,London,107000.0,107000.0,USD,Unspecified,Lead,,2025-12-19,Adzuna,"At Anaplan, we are a team of innovators focused on optimizing business decision-making through our leading AI-infused scenario planning and analysis platform so our customers can outpace their competition and the market. What unites Anaplanners across teams and geographies is our collective commitment to our customers’ success and to our Winning Culture. Our customers rank among the who’s who in the Fortune 50. Coca-Cola, LinkedIn, Adobe, LVMH and Bayer are just a few of the 2,400 global compan…",107000.0,500,False,True,False,False,True,False,Unspecified,Lead,"GenAI Technical Lead At Anaplan, we are a team of innovators focused on optimizing business decision-making through our leading AI-infused scenario planning and analysis platform so our customers can outpace their competition and the market. What unites Anaplanners across teams and geographies is our collective commitment to our customers’ success and to our Winning Culture. Our customers rank among the who’s who in the Fortune 50. Coca-Cola, LinkedIn, Adobe, LVMH and Bayer are just a few of the 2,400 global compan…",High,4,Other,False,False,False,False,[],"['python', 'azure', 'nlp', 'openai', 'rag']",inferred_from_category,"GenAI Technical Lead At Anaplan, we are a team of innovators focused on optimizing business decision-making through our leading AI-infused scenario planning and analysis platform so our customers can outpace their competition and the market. What unites Anaplanners across teams and geographies is our collective commitment to our customers’ success and to our Winning Culture. Our customers rank among the who’s who in the Fortune 50. Coca-Cola, LinkedIn, Adobe, LVMH and Bayer are just a few of the 2,400 global compan…","['rag', 'openai', 'nlp', 'computer vision', 'spark']",0.13920778873107698,"['openai', 'nlp']"
Principal AI Solutions Architect,Anaplan,United Kingdom,London,118000.0,118000.0,USD,Unspecified,Lead,,2025-11-27,Adzuna,"At Anaplan, we are a team of innovators focused on optimizing business decision-making through our leading AI-infused scenario planning and analysis platform so our customers can outpace their competition and the market. What unites Anaplanners across teams and geographies is our collective commitment to our customers’ success and to our Winning Culture. Our customers rank among the who’s who in the Fortune 50. Coca-Cola, LinkedIn, Adobe, LVMH and Bayer are just a few of the 2,400 global compan…",118000.0,500,False,True,False,False,True,False,Unspecified,Lead,"Principal AI Solutions Architect At Anaplan, we are a team of innovators focused on optimizing business decision-making through our leading AI-infused scenario planning and analysis platform so our customers can outpace their competition and the market. What unites Anaplanners across teams and geographies is our collective commitment to our customers’ success and to our Winning Culture. Our customers rank among the who’s who in the Fortune 50. Coca-Cola, LinkedIn, Adobe, LVMH and Bayer are just a few of the 2,400 global compan…",High,4,Other,False,False,False,False,[],"['python', 'azure', 'nlp', 'openai', 'rag']",inferred_from_category,"Principal AI Solutions Architect At Anaplan, we are a team of innovators focused on optimizing business decision-making through our leading AI-infused scenario planning and analysis platform so our customers can outpace their competition and the market. What unites Anaplanners across teams and geographies is our collective commitment to our customers’ success and to our Winning Culture. Our customers rank among the who’s who in the Fortune 50. Coca-Cola, LinkedIn, Adobe, LVMH and Bayer are just a few of the 2,400 global compan…","['rag', 'azure', 'openai', 'nlp']",0.14387007225831638,"['azure', 'openai', 'nlp']"
Principal Data Scientist I - Agentic Systems,RELX INC,United Kingdom,Farringdon,50000.0,50000.0,USD,Unspecified,Lead,,2025-09-21,Adzuna,"Principal Data Scientist I - Agentic Systems Ready to pioneer agentic AI systems that will transform how the world discovers and protects intellectual property?Do you thrive in creating a collaborative and customer-focused work environment? About Our Team: LexisNexis Intellectual Property, which serves customers in more than 150 countries with 11,300 employees worldwide, is part of RELX, a global provider of information-based analytics and decision tools for professional and business customers.…",50000.0,500,False,True,False,False,True,False,Unspecified,Lead,"Principal Data Scientist I - Agentic Systems Principal Data Scientist I - Agentic Systems Ready to pioneer agentic AI systems that will transform how the world discovers and protects intellectual property?Do you thrive in creating a collaborative and customer-focused work environment? About Our Team: LexisNexis Intellectual Property, which serves customers in more than 150 countries with 11,300 employees worldwide, is part of RELX, a global provider of information-based analytics and decision tools for professional and business customers.…",Low,4,Data Scientist,False,False,False,False,[],"['r', 'python', 'nlp', 'sql', 'aws']",inferred_from_category,"Principal Data Scientist I - Agentic Systems Principal Data Scientist I - Agentic Systems Ready to pioneer agentic AI systems that will transform how the world discovers and protects intellectual property?Do you thrive in creating a collaborative and customer-focused work environment? About Our Team: LexisNexis Intellectual Property, which serves customers in more than 150 countries with 11,300 employees worldwide, is part of RELX, a global provider of information-based analytics and decision tools for professional and business customers.…","['python', 'rag', 'r', 'sql', 'pytorch']",0.1712837943322082,"['python', 'r', 'sql', 'pytorch', 'tensorflow']"
Advanced Data Scientist,Honeywell,United Kingdom,,99000.0,99000.0,USD,Unspecified,Mid-level,,2025-05-22,Adzuna,"Join a company that is transforming from a traditional industrial company to a contemporary digital industrial business, harnessing the power of cloud, big data, analytics, Internet of Things, AI/ML (Machine Learning), Automation and design thinking. You will support change that brings value to our customers, partners, and shareholders through the creation of innovative software and data-driven products and services. You will help engineer contemporary applications and services, constructing so…",99000.0,500,False,True,False,False,True,True,Unspecified,Mid-level,"Advanced Data Scientist Join a company that is transforming from a traditional industrial company to a contemporary digital industrial business, harnessing the power of cloud, big data, analytics, Internet of Things, AI/ML (Machine Learning), Automation and design thinking. You will support change that brings value to our customers, partners, and shareholders through the creation of innovative software and data-driven products and services. You will help engineer contemporary applications and services, constructing so…",Medium,2,Data Scientist,False,False,False,False,[],"['r', 'python', 'nlp', 'sql', 'aws']",inferred_from_category,"Advanced Data Scientist Join a company that is transforming from a traditional industrial company to a contemporary digital industrial business, harnessing the power of cloud, big data, analytics, Internet of Things, AI/ML (Machine Learning), Automation and design thinking. You will support change that brings value to our customers, partners, and shareholders through the creation of innovative software and data-driven products and services. You will help engineer contemporary applications and services, constructing so…","['nlp', 'rag', 'computer vision', 'r', 'python']",0.18302594445574238,"['nlp', 'python']"
Full Stack Engineer,Comet,United Kingdom,London,88000.0,88000.0,USD,Unspecified,Mid-level,,2026-02-07,Adzuna,"About Comet Comet is building the development platform for teams who want to ship robust, reliable, and responsible AI applications. Opik, our open source LLM evaluation framework, has quickly become one of the most popular tools in the space. Our experiment management platform is used by data scientists at companies like Uber, Netflix, and Etsy. Tens of thousands of researchers, engineers, academics, and hobbyists use Comet every day to build the future of AI. Working at Comet will give you ac…",88000.0,500,False,True,False,False,True,False,Unspecified,Mid-level,"Full Stack Engineer About Comet Comet is building the development platform for teams who want to ship robust, reliable, and responsible AI applications. Opik, our open source LLM evaluation framework, has quickly become one of the most popular tools in the space. Our experiment management platform is used by data scientists at companies like Uber, Netflix, and Etsy. Tens of thousands of researchers, engineers, academics, and hobbyists use Comet every day to build the future of AI. Working at Comet will give you ac…",Medium,2,Other,False,False,False,False,[],"['python', 'azure', 'nlp', 'openai', 'rag']",inferred_from_category,"Full Stack Engineer About Comet Comet is building the development platform for teams who want to ship robust, reliable, and responsible AI applications. Opik, our open source LLM evaluation framework, has quickly become one of the most popular tools in the space. Our experiment management platform is used by data scientists at companies like Uber, Netflix, and Etsy. Tens of thousands of researchers, engineers, academics, and hobbyists use Comet every day to build the future of AI. Working at Comet will give you ac…","['rag', 'python', 'computer vision', 'transformers', 'openai']",0.17560010493508638,"['python', 'openai', 'aws']"
Product Engineer,Comet,United Kingdom,London,85000.0,85000.0,USD,Unspecified,Mid-level,,2026-02-07,Adzuna,"About Comet Comet is building the development platform for teams who want to ship robust, reliable, and responsible AI applications. Opik, our open source LLM evaluation framework, has quickly become one of the most popular tools in the space. Our experiment management platform is used by data scientists at companies like Uber, Netflix, and Etsy. Tens of thousands of researchers, engineers, academics, and hobbyists use Comet every day to build the future of AI. Working at Comet will give you ac…",85000.0,500,False,True,False,False,True,False,Unspecified,Mid-level,"Product Engineer About Comet Comet is building the development platform for teams who want to ship robust, reliable, and responsible AI applications. Opik, our open source LLM evaluation framework, has quickly become one of the most popular tools in the space. Our experiment management platform is used by data scientists at companies like Uber, Netflix, and Etsy. Tens of thousands of researchers, engineers, academics, and hobbyists use Comet every day to build the future of AI. Working at Comet will give you ac…",Medium,2,Other,False,False,False,False,[],"['python', 'azure', 'nlp', 'openai', 'rag']",inferred_from_category,"Product Engineer About Comet Comet is building the development platform for teams who want to ship robust, reliable, and responsible AI applications. Opik, our open source LLM evaluation framework, has quickly become one of the most popular tools in the space. Our experiment management platform is used by data scientists at companies like Uber, Netflix, and Etsy. Tens of thousands of researchers, engineers, academics, and hobbyists use Comet every day to build the future of AI. Working at Comet will give you ac…","['python', 'sql', 'rag', 'computer vision', 'transformers']",0.18490124353268622,"['python', 'sql', 'transformers']"
Drug Commercialization Data & AI Consultant,Clarivate,United Kingdom,,54000.0,54000.0,USD,Hybrid,Mid-level,,2026-02-07,Adzuna,"We are looking for a Consultant – Drug Commercialization Data & AI to join our Technology Consulting team in London or Barcelona ( Hybrid ) This is an amazing opportunity to work on innovative solutions that leverage Clarivate’s rich data assets and the latest Machine Learning and Generative AI technologies to help our customers answer critical business questions and bring innovative treatments, diagnostics and medical devices to market. You will bring expertise in Market Access and Drug Commer…",54000.0,500,False,True,False,False,True,True,Hybrid,Mid-level,"Drug Commercialization Data & AI Consultant We are looking for a Consultant – Drug Commercialization Data & AI to join our Technology Consulting team in London or Barcelona ( Hybrid ) This is an amazing opportunity to work on innovative solutions that leverage Clarivate’s rich data assets and the latest Machine Learning and Generative AI technologies to help our customers answer critical business questions and bring innovative treatments, diagnostics and medical devices to market. You will bring expertise in Market Access and Drug Commer…",Low,2,Other,False,True,False,False,[],"['python', 'azure', 'nlp', 'openai', 'rag']",inferred_from_category,"Drug Commercialization Data & AI Consultant We are looking for a Consultant – Drug Commercialization Data & AI to join our Technology Consulting team in London or Barcelona ( Hybrid ) This is an amazing opportunity to work on innovative solutions that leverage Clarivate’s rich data assets and the latest Machine Learning and Generative AI technologies to help our customers answer critical business questions and bring innovative treatments, diagnostics and medical devices to market. You will bring expertise in Market Access and Drug Commer…","['r', 'azure', 'computer vision', 'aws', 'gcp']",0.2529994677784486,"['r', 'azure', 'aws', 'gcp']"
Senior Ai Engineer,Harnham - Data & Analytics Recruitment,United Kingdom,London,165000.0,264000.0,USD,Onsite,Senior,,2026-02-11,Adzuna,"Senior AI Engineer (Customer & Product AI)LondonContractCompetitive day rate2 day per week onsite (preferred)IR35 determination in progress OverviewWe are partnering with a major consumer brand that is scaling AI across multiple markets to improve customer experience, unlock growth, and drive operational efficiency. They are building a central AI team focused on designing, building, and deploying production-grade AI solutions across the business. They are looking for a Senior AI Engineer to lea…",214500.0,500,False,True,False,False,True,False,Onsite,Senior,"Senior Ai Engineer Senior AI Engineer (Customer & Product AI)LondonContractCompetitive day rate2 day per week onsite (preferred)IR35 determination in progress OverviewWe are partnering with a major consumer brand that is scaling AI across multiple markets to improve customer experience, unlock growth, and drive operational efficiency. They are building a central AI team focused on designing, building, and deploying production-grade AI solutions across the business. They are looking for a Senior AI Engineer to lea…",Executive,3,AI Engineer,False,False,True,False,[],"['python', 'rag', 'azure', 'nlp', 'openai']",inferred_from_category,"Senior Ai Engineer Senior AI Engineer (Customer & Product AI)LondonContractCompetitive day rate2 day per week onsite (preferred)IR35 determination in progress OverviewWe are partnering with a major consumer brand that is scaling AI across multiple markets to improve customer experience, unlock growth, and drive operational efficiency. They are building a central AI team focused on designing, building, and deploying production-grade AI solutions across the business. They are looking for a Senior AI Engineer to lea…","['python', 'r', 'azure', 'rag', 'nlp']",0.23543663415307248,"['python', 'r', 'nlp']"
Product Engineer - (Hybrid),Allstate,United Kingdom,,74000.0,74000.0,USD,Hybrid,Mid-level,,2026-02-07,Adzuna,"At Allstate, great things happen when our people work together to protect families and their belongings from life’s uncertainties. And for more than 90 years, our innovative drive has kept us a step ahead of our customers’ evolving needs. From advocating for seat belts, air bags and graduated driving laws, to being an industry leader in pricing sophistication, telematics, and, more recently, device and identity protection. Your role in the team The Product Engineer will be responsible for desig…",74000.0,500,False,True,False,False,True,True,Hybrid,Mid-level,"Product Engineer - (Hybrid) At Allstate, great things happen when our people work together to protect families and their belongings from life’s uncertainties. And for more than 90 years, our innovative drive has kept us a step ahead of our customers’ evolving needs. From advocating for seat belts, air bags and graduated driving laws, to being an industry leader in pricing sophistication, telematics, and, more recently, device and identity protection. Your role in the team The Product Engineer will be responsible for desig…",Low,2,Other,False,True,False,False,[],"['python', 'azure', 'nlp', 'openai', 'rag']",inferred_from_category,"Product Engineer - (Hybrid) At Allstate, great things happen when our people work together to protect families and their belongings from life’s uncertainties. And for more than 90 years, our innovative drive has kept us a step ahead of our customers’ evolving needs. From advocating for seat belts, air bags and graduated driving laws, to being an industry leader in pricing sophistication, telematics, and, more recently, device and identity protection. Your role in the team The Product Engineer will be responsible for desig…","['python', 'aws', 'r', 'nlp']",0.24742415397642537,"['python', 'aws']"
